Fuel Type Code,City,State,ZIP,EV Total Port Count (Beta)
ELEC,Hartford,CT,6103,2.0
ELEC,Washington,DC,20004,13.0
ELEC,Gainesville,GA,30504,2.0
ELEC,Kennesaw,GA,30144,3.0
ELEC,Boston,MA,2109,2.0
ELEC,Newburyport,MA,1950,2.0
ELEC,Plainville,MA,2762,2.0
ELEC,Burlington,NC,27215,3.0
ELEC,Burlington,NC,27215,2.0
ELEC,Raleigh,NC,27606,2.0
ELEC,Jupiter,FL,33458,3.0
ELEC,Middlebury,VT,5753,2.0
ELEC,Fremont,CA,94538,20.0
ELEC,Edmonds,WA,98026,1.0
ELEC,Everett,WA,98204,1.0
ELEC,Olympia,WA,98502,1.0
ELEC,Pasco,WA,99301,1.0
ELEC,Puyallup,WA,98371,1.0
ELEC,Renton,WA,98058,1.0
ELEC,Seattle,WA,98104,3.0
ELEC,Seattle,WA,98124,32.0
ELEC,Seattle,WA,98134,13.0
ELEC,Seattle,WA,98109,6.0
ELEC,Seattle,WA,98103,4.0
ELEC,Seattle,WA,98134,4.0
ELEC,Seattle,WA,98106,2.0
ELEC,Tacoma,WA,98409,1.0
ELEC,Newburgh,NY,12550,1.0
ELEC,Newburgh,NY,12550,1.0
ELEC,Oneonta,NY,13820,4.0
ELEC,Oneonta,NY,13820,1.0
ELEC,Orchard Park,NY,14127,1.0
ELEC,Orchard Park,NY,14127,1.0
ELEC,Patchogue,NY,11772,2.0
ELEC,Patchogue,NY,11772,1.0
ELEC,Plattsburgh,NY,12901,1.0
ELEC,Plattsburgh,NY,12901,1.0
ELEC,Port Chester,NY,10573,1.0
ELEC,Port Chester,NY,10573,1.0
ELEC,Riverhead,NY,11901,4.0
ELEC,Riverhead,NY,11901,1.0
ELEC,Rochester,NY,14623,3.0
ELEC,Rochester,NY,14623,1.0
ELEC,St. James,NY,11780,2.0
ELEC,St. James,NY,11780,1.0
ELEC,Schenectady,NY,12304,1.0
ELEC,Schenectady,NY,12304,1.0
ELEC,Syosset,NY,11791,1.0
ELEC,Valley Stream,NY,11580,1.0
ELEC,Valley Stream,NY,11580,1.0
ELEC,Syosset,NY,11791,2.0
ELEC,Vestal,NY,13850,1.0
ELEC,Vestal,NY,13850,1.0
ELEC,Wappingers Falls,NY,12590,1.0
ELEC,Wappingers Falls,NY,12590,1.0
ELEC,Webster,NY,14580,1.0
ELEC,Webster,NY,14580,1.0
ELEC,Westbury,NY,11590,2.0
ELEC,Westbury,NY,11590,1.0
ELEC,Williamsville,NY,14221,1.0
ELEC,Yorktown Heights,NY,10598,3.0
ELEC,Yorktown Heights,NY,10598,1.0
ELEC,Beaverton,OR,97005,1.0
ELEC,Corvallis,OR,97330,1.0
ELEC,Eugene,OR,97401,1.0
ELEC,Gladstone,OR,97027,1.0
ELEC,McMinnville,OR,97128,1.0
ELEC,Medford,OR,97504,1.0
ELEC,Portland,OR,97230,1.0
ELEC,Salem,OR,97302,1.0
ELEC,Wilsonville,OR,97070,3.0
ELEC,Bremerton,WA,98312,1.0
ELEC,Burien,WA,98148,1.0
ELEC,Auburn,ME,4210,3.0
ELEC,Ann Arbor,MI,48104,2.0
ELEC,Ann Arbor,MI,48103,3.0
ELEC,Ann Arbor,MI,48103,1.0
ELEC,Grand Rapids,MI,49525,2.0
ELEC,Grand Rapids,MI,49525,2.0
ELEC,Kalamazoo,MI,49008,2.0
ELEC,Kentwood,MI,49512,3.0
ELEC,Kentwood,MI,49512,1.0
ELEC,Saginaw,MI,48604,1.0
ELEC,Saginaw,MI,48604,1.0
ELEC,Traverse City,MI,49686,1.0
ELEC,Traverse City,MI,49686,1.0
ELEC,Troy,MI,48084,2.0
ELEC,Troy,MI,48084,1.0
ELEC,Raleigh,NC,27616,2.0
ELEC,Concord,NH,3301,2.0
ELEC,Concord,NH,3301,1.0
ELEC,Nashua,NH,3063,1.0
ELEC,Portsmouth,NH,3801,1.0
ELEC,Portsmouth,NH,3801,1.0
ELEC,Salem,NH,3079,2.0
ELEC,Salem,NH,3079,1.0
ELEC,Somersworth,NH,3878,1.0
ELEC,Somersworth,NH,3878,1.0
ELEC,Swanzey,NH,3446,2.0
ELEC,Swanzey,NH,3446,1.0
ELEC,Tilton,NH,3276,1.0
ELEC,Tilton,NH,3276,1.0
ELEC,Albany,NY,12206,1.0
ELEC,Albany,NY,12206,1.0
ELEC,Amherst,NY,14226,2.0
ELEC,Auburn,NY,13021,1.0
ELEC,Bayside,NY,11361,1.0
ELEC,Bayside,NY,11361,1.0
ELEC,Blauvelt,NY,10913,1.0
ELEC,Blauvelt,NY,10913,1.0
ELEC,Brooklyn,NY,11220,1.0
ELEC,Brooklyn,NY,11235,1.0
ELEC,Brooklyn,NY,11235,1.0
ELEC,Cicero,NY,13039,1.0
ELEC,Cicero,NY,13039,1.0
ELEC,East Rochester,NY,14445,1.0
ELEC,East Rochester,NY,14445,1.0
ELEC,Inwood,NY,11096,1.0
ELEC,Inwood,NY,11096,1.0
ELEC,Ithaca,NY,14850,1.0
ELEC,Ithaca,NY,14850,1.0
ELEC,Jamaica,NY,11432,1.0
ELEC,Jamaica,NY,11432,1.0
ELEC,Johnstown,NY,12095,1.0
ELEC,Johnstown,NY,12095,1.0
ELEC,Hempstead,NY,11550,2.0
ELEC,Hempstead,NY,11550,1.0
ELEC,Horseheads,NY,14845,2.0
ELEC,Horseheads,NY,14845,1.0
ELEC,Huntington Station,NY,11746,2.0
ELEC,Huntington Station,NY,11746,1.0
ELEC,Kingston,NY,12401,2.0
ELEC,Lockport,NY,14094,1.0
ELEC,Lockport,NY,14094,1.0
ELEC,Manchester,NH,3103,1.0
ELEC,Manchester,NH,3103,1.0
ELEC,New Hampton,NY,10958,1.0
ELEC,New Hampton,NY,10958,1.0
ELEC,New Rochelle,NY,10801,2.0
ELEC,New Rochelle,NY,10801,1.0
ELEC,Ballwin,MO,63011,2.0
ELEC,Ballwin,MO,63011,1.0
ELEC,Columbia,MO,65203,1.0
ELEC,Columbia,MO,65203,1.0
ELEC,Kansas City,MO,64153,1.0
ELEC,Kansas City,MO,64153,1.0
ELEC,Lee's Summit,MO,64081,1.0
ELEC,Lee's Summit,MO,64081,1.0
ELEC,St. Joseph,MO,64506,1.0
ELEC,St. Joseph,MO,64506,1.0
ELEC,St. Louis,MO,63123,2.0
ELEC,St. Louis,MO,63123,1.0
ELEC,St. Peters,MO,63376,2.0
ELEC,St. Peters,MO,63376,1.0
ELEC,Asheville,NC,28801,2.0
ELEC,Asheville,NC,28801,6.0
ELEC,Asheville,NC,28803,6.0
ELEC,Bentonville,AR,72712,1.0
ELEC,Bentonville,AR,72712,1.0
ELEC,Conway,AR,72032,1.0
ELEC,Conway,AR,72032,1.0
ELEC,Fayetteville,AR,72703,2.0
ELEC,Fayetteville,AR,72703,1.0
ELEC,Fort Smith,AR,72908,1.0
ELEC,Fort Smith,AR,72908,1.0
ELEC,Hot Springs,AR,71913,1.0
ELEC,Hot Springs,AR,71913,1.0
ELEC,Jonesboro,AR,72404,1.0
ELEC,Little Rock,AR,72210,1.0
ELEC,Little Rock,AR,72210,1.0
ELEC,North Little Rock,AR,72117,1.0
ELEC,North Little Rock,AR,72117,1.0
ELEC,Pine Bluff,AR,71601,1.0
ELEC,Pine Bluff,AR,71601,1.0
ELEC,Aliso Viejo,CA,92656,2.0
ELEC,Bridgeport,CT,6610,2.0
ELEC,Enfield,CT,6082,1.0
ELEC,Enfield,CT,6082,1.0
ELEC,Fairfield,CT,6825,1.0
ELEC,Hartford,CT,6120,2.0
ELEC,Hartford,CT,6120,1.0
ELEC,Manchester,CT,6040,2.0
ELEC,Manchester,CT,6040,1.0
ELEC,Middlebury,CT,6762,1.0
ELEC,Middlebury,CT,6762,1.0
ELEC,Middletown,CT,6457,4.0
ELEC,Middletown,CT,6457,1.0
ELEC,Milford,CT,6460,1.0
ELEC,Milford,CT,6460,1.0
ELEC,North Haven,CT,6473,2.0
ELEC,North Haven,CT,6473,1.0
ELEC,North Windham,CT,6256,3.0
ELEC,Old Saybrook,CT,6475,2.0
ELEC,Shelton,CT,6484,1.0
ELEC,Wallingford,CT,6492,2.0
ELEC,Wallingford,CT,6492,1.0
ELEC,West Haven,CT,6516,3.0
ELEC,West Haven,CT,6516,1.0
ELEC,West Simsbury,CT,6092,1.0
ELEC,West Simsbury,CT,6092,1.0
ELEC,Wilton,CT,6897,1.0
ELEC,Wilton,CT,6897,2.0
ELEC,Davie,FL,33331,3.0
ELEC,North Windham,CT,6256,1.0
ELEC,Ames,IA,50010,1.0
ELEC,Cedar Falls,IA,50613,1.0
ELEC,Cedar Falls,IA,50613,1.0
ELEC,Hiawatha,IA,52233,1.0
ELEC,Hiawatha,IA,52233,1.0
ELEC,Davenport,IA,52806,1.0
ELEC,Sioux City,IA,51106,1.0
ELEC,Sioux City,IA,51106,1.0
ELEC,Vancouver,WA,98662,1.0
ELEC,Yakima,WA,98901,1.0
ELEC,Yakima,WA,98901,1.0
ELEC,Rock Island,IL,61201,1.0
ELEC,Ann Arbor,MI,48105,2.0
ELEC,Revere,MA,2151,2.0
ELEC,Rockland,MA,2370,2.0
ELEC,Fayetteville,NC,28301,2.0
ELEC,Orlando,FL,32805,2.0
ELEC,Arlington,VA,22202,2.0
ELEC,Monroe,WA,98272,2.0
ELEC,Dublin,CA,94568,1.0
ELEC,Richmond,KY,40475,2.0
ELEC,London,KY,40741,1.0
ELEC,Lexington,KY,40509,1.0
ELEC,Danville,KY,40422,1.0
ELEC,Metairie,LA,70002,1.0
ELEC,Iowa City,IA,52246,2.0
ELEC,Rockport,WA,98283,4.0
ELEC,Beckley,WV,25801,1.0
ELEC,Beckley,WV,25801,1.0
ELEC,Morgantown,WV,26501,2.0
ELEC,Morgantown,WV,26501,1.0
ELEC,Omaha,NE,68118,1.0
ELEC,Omaha,NE,68118,1.0
ELEC,Bergenfield,NJ,7621,1.0
ELEC,Bloomfield,NJ,7003,3.0
ELEC,Butler,NJ,7405,1.0
ELEC,Butler,NJ,7405,1.0
ELEC,Cherry Hill,NJ,8002,1.0
ELEC,Cherry Hill,NJ,8002,1.0
ELEC,East Hanover,NJ,7936,1.0
ELEC,Flemington,NJ,8822,2.0
ELEC,Flemington,NJ,8822,1.0
ELEC,Freehold,NJ,7728,1.0
ELEC,Freehold,NJ,7728,1.0
ELEC,Hainesport,NJ,8036,1.0
ELEC,Hamilton Square,NJ,8690,1.0
ELEC,Hasbrouck Heights,NJ,7604,1.0
ELEC,Hasbrouck Heights,NJ,7604,1.0
ELEC,Hillside,NJ,7205,3.0
ELEC,Keyport,NJ,7735,1.0
ELEC,Keyport,NJ,7735,1.0
ELEC,Manahawkin,NJ,8050,1.0
ELEC,South Brunswick,NJ,8852,2.0
ELEC,South Brunswick,NJ,8852,1.0
ELEC,Neptune,NJ,7753,1.0
ELEC,Neptune,NJ,7753,1.0
ELEC,North Plainfield,NJ,7060,2.0
ELEC,North Plainfield,NJ,7060,1.0
ELEC,Stanhope,NJ,7874,1.0
ELEC,Stanhope,NJ,7874,1.0
ELEC,Toms River,NJ,8753,1.0
ELEC,Toms River,NJ,8753,1.0
ELEC,Totowa,NJ,7512,2.0
ELEC,Totowa,NJ,7512,1.0
ELEC,Upper Saddle River,NJ,7458,3.0
ELEC,Upper Saddle River,NJ,7458,1.0
ELEC,Vineland,NJ,8360,1.0
ELEC,Vineland,NJ,8360,1.0
ELEC,Woodbury,NJ,8096,3.0
ELEC,Woodbury,NJ,8096,1.0
ELEC,Akron,OH,44312,1.0
ELEC,Akron,OH,44312,1.0
ELEC,Beavercreek,OH,45434,1.0
ELEC,Beavercreek,OH,45434,1.0
ELEC,Bedford,OH,44146,1.0
ELEC,Bedford,OH,44146,1.0
ELEC,Boardman,OH,44512,2.0
ELEC,Boardman,OH,44512,1.0
ELEC,Bowling Green,OH,43402,1.0
ELEC,Bowling Green,OH,43402,1.0
ELEC,Cincinnati,OH,45246,1.0
ELEC,Cincinnati,OH,45246,1.0
ELEC,Cincinnati,OH,45251,1.0
ELEC,Cincinnati,OH,45251,1.0
ELEC,Cincinnati,OH,45249,1.0
ELEC,Cincinnati,OH,45249,1.0
ELEC,Columbus,OH,43230,2.0
ELEC,Columbus,OH,43230,1.0
ELEC,Columbus,OH,43212,5.0
ELEC,Cuyahoga Falls,OH,44221,2.0
ELEC,Cuyahoga Falls,OH,44221,1.0
ELEC,Dayton,OH,45459,1.0
ELEC,Dayton,OH,45459,1.0
ELEC,Dover,OH,44622,1.0
ELEC,Dover,OH,44622,1.0
ELEC,Fairfield,OH,45014,3.0
ELEC,Fairfield,OH,45014,1.0
ELEC,Findlay,OH,45840,1.0
ELEC,Hilliard,OH,43026,2.0
ELEC,Hilliard,OH,43026,1.0
ELEC,Lima,OH,45805,1.0
ELEC,Mansfield,OH,44906,1.0
ELEC,Mansfield,OH,44906,1.0
ELEC,Mayfield Heights,OH,44124,1.0
ELEC,Mayfield Heights,OH,44124,1.0
ELEC,Medina,OH,44256,3.0
ELEC,Medina,OH,44256,1.0
ELEC,Mentor,OH,44060,1.0
ELEC,Mentor,OH,44060,1.0
ELEC,North Olmsted,OH,44070,1.0
ELEC,North Olmsted,OH,44070,1.0
ELEC,Sheffield Village,OH,44054,1.0
ELEC,Streetsboro,OH,44241,1.0
ELEC,Streetsboro,OH,44241,1.0
ELEC,Toledo,OH,43615,1.0
ELEC,Toledo,OH,43615,1.0
ELEC,Vandalia,OH,45377,1.0
ELEC,Vandalia,OH,45377,1.0
ELEC,Warren,OH,44483,1.0
ELEC,Erie,PA,16509,2.0
ELEC,Charleston,SC,29401,4.0
ELEC,Charleston,SC,29401,2.0
ELEC,Charleston,SC,29403,2.0
ELEC,Conway,SC,29526,2.0
ELEC,Conway,SC,29526,2.0
ELEC,Jonesville,SC,29353,2.0
ELEC,Myrtle Beach,SC,29577,1.0
ELEC,Rock Hill,SC,29730,2.0
ELEC,Rock Hill,SC,29730,2.0
ELEC,Spartanburg,SC,29306,2.0
ELEC,Spartanburg,SC,29306,2.0
ELEC,Spartanburg,SC,29303,2.0
ELEC,Spartanburg,SC,29306,2.0
ELEC,Spartanburg,SC,29302,2.0
ELEC,Union,SC,29379,2.0
ELEC,Conway,SC,29526,2.0
ELEC,Rock Hill,SC,29732,1.0
ELEC,Fredericksburg,VA,22408,1.0
ELEC,Peoria,IL,61615,2.0
ELEC,Alexandria,LA,71303,1.0
ELEC,Alexandria,LA,71303,1.0
ELEC,Baton Rouge,LA,70815,1.0
ELEC,Baton Rouge,LA,70815,1.0
ELEC,Bossier City,LA,71111,1.0
ELEC,West Springfield,MA,1089,1.0
ELEC,West Springfield,MA,1089,1.0
ELEC,Woburn,MA,1801,2.0
ELEC,Brandon,MS,39042,1.0
ELEC,Brandon,MS,39042,1.0
ELEC,Brookhaven,MS,39601,1.0
ELEC,Brookhaven,MS,39601,1.0
ELEC,Columbus,MS,39702,1.0
ELEC,Columbus,MS,39702,1.0
ELEC,Greenville,MS,38703,1.0
ELEC,Greenville,MS,38703,1.0
ELEC,Greenwood,MS,38930,1.0
ELEC,Grenada,MS,38901,1.0
ELEC,Grenada,MS,38901,1.0
ELEC,Gulfport,MS,39503,1.0
ELEC,Hattiesburg,MS,39402,1.0
ELEC,Hattiesburg,MS,39402,1.0
ELEC,Jackson,MS,39204,1.0
ELEC,Jackson,MS,39204,1.0
ELEC,Jackson,MS,39211,1.0
ELEC,Jackson,MS,39211,1.0
ELEC,Pascagoula,MS,39567,1.0
ELEC,Pascagoula,MS,39567,1.0
ELEC,Picayune,MS,39466,1.0
ELEC,Southaven,MS,38671,2.0
ELEC,Southaven,MS,38671,1.0
ELEC,Vicksburg,MS,39180,1.0
ELEC,Vicksburg,MS,39180,1.0
ELEC,Charlotte,NC,28202,2.0
ELEC,Charlotte,NC,28262,2.0
ELEC,Covington,LA,70433,1.0
ELEC,Hammond,LA,70401,1.0
ELEC,Lafayette,LA,70503,1.0
ELEC,Metairie,LA,70003,1.0
ELEC,Metairie,LA,70003,1.0
ELEC,Monroe,LA,71203,1.0
ELEC,Monroe,LA,71203,1.0
ELEC,New Orleans,LA,70128,1.0
ELEC,Opelousas,LA,70570,1.0
ELEC,Auburn,MA,1501,3.0
ELEC,Auburn,MA,1501,1.0
ELEC,Bourne,MA,2532,2.0
ELEC,Bourne,MA,2532,1.0
ELEC,Brockton,MA,2301,2.0
ELEC,Brockton,MA,2301,1.0
ELEC,Chicopee,MA,1020,2.0
ELEC,Hadley,MA,1035,2.0
ELEC,Hadley,MA,1035,1.0
ELEC,Hyannis,MA,2601,1.0
ELEC,Hyannis,MA,2601,1.0
ELEC,Kingston,MA,2364,3.0
ELEC,Kingston,MA,2364,1.0
ELEC,Lancaster,MA,1523,2.0
ELEC,Lancaster,MA,1523,1.0
ELEC,Lynnfield,MA,1940,2.0
ELEC,Lynnfield,MA,1940,1.0
ELEC,Marlborough,MA,1752,2.0
ELEC,Marlborough,MA,1752,1.0
ELEC,Medford,MA,2155,2.0
ELEC,Medford,MA,2155,1.0
ELEC,North Attleboro,MA,2761,2.0
ELEC,North Attleboro,MA,2761,1.0
ELEC,Norwell,MA,2061,3.0
ELEC,Norwell,MA,2061,1.0
ELEC,Norwood,MA,2062,2.0
ELEC,Norwood,MA,2062,1.0
ELEC,Pittsfield,MA,1201,1.0
ELEC,Pittsfield,MA,1201,1.0
ELEC,Quincy,MA,2169,2.0
ELEC,Quincy,MA,2169,1.0
ELEC,Raynham,MA,2767,2.0
ELEC,Raynham,MA,2767,1.0
ELEC,Aiea,HI,96701,4.0
ELEC,Honolulu,HI,96814,4.0
ELEC,Honolulu,HI,96813,4.0
ELEC,Ewa Beach,HI,96706,2.0
ELEC,Honolulu,HI,96814,8.0
ELEC,Honolulu,HI,96815,8.0
ELEC,Honolulu,HI,96815,4.0
ELEC,Honolulu,HI,96815,2.0
ELEC,Honolulu,HI,96816,2.0
ELEC,Honolulu,HI,96816,2.0
ELEC,Kapolei,HI,96707,2.0
ELEC,Honolulu,HI,96813,2.0
ELEC,Honolulu,HI,96815,2.0
ELEC,Honolulu,HI,96815,2.0
ELEC,Honolulu,HI,96815,1.0
ELEC,Honolulu,HI,96815,1.0
ELEC,Honolulu,HI,96815,1.0
ELEC,Honolulu,HI,96814,1.0
ELEC,Honolulu,HI,96818,4.0
ELEC,Honolulu,HI,96813,4.0
ELEC,Honolulu,HI,96817,4.0
ELEC,Honolulu,HI,96815,3.0
ELEC,Lahaina,HI,96761,4.0
ELEC,Kahuku,HI,96731,12.0
ELEC,Kahului,HI,96732,1.0
ELEC,Kailua-Kona,HI,96740,4.0
ELEC,Kailua-Kona,HI,96740,4.0
ELEC,Kaneohe,HI,96744,1.0
ELEC,Kihei,HI,96753,2.0
ELEC,Kohala,HI,96743,4.0
ELEC,Kohala,HI,96743,4.0
ELEC,Koloa,HI,96756,2.0
ELEC,Lahaina,HI,96761,8.0
ELEC,Lihue,HI,96766,2.0
ELEC,Lihue,HI,96766,1.0
ELEC,Lihue,HI,96766,1.0
ELEC,Honolulu,HI,96818,4.0
ELEC,Princeville,HI,96722,2.0
ELEC,Princeville,HI,96722,4.0
ELEC,Wailea,HI,96753,5.0
ELEC,Wailuku,HI,96793,2.0
ELEC,Waipahu,HI,96797,3.0
ELEC,Auburn Hills,MI,48326,2.0
ELEC,Sutter Creek,CA,95685,2.0
ELEC,Forsyth,GA,31029,1.0
ELEC,Venice,FL,34285,1.0
ELEC,Bee Cave,TX,78738,2.0
ELEC,Houston,TX,77040,12.0
ELEC,Richland Center,WI,53581,1.0
ELEC,Durham,NC,27707,4.0
ELEC,Massillon,OH,44646,2.0
ELEC,Massillon,OH,44646,1.0
ELEC,Pittsburgh,PA,15206,2.0
ELEC,Columbia,SC,29223,3.0
ELEC,Columbia,SC,29223,1.0
ELEC,Sumter,SC,29150,2.0
ELEC,Sumter,SC,29150,1.0
ELEC,Rapid City,SD,57701,2.0
ELEC,Nashville,TN,37203,4.0
ELEC,San Francisco,CA,94118,11.0
ELEC,San Jose,CA,95112,12.0
ELEC,Savannah,GA,31419,4.0
ELEC,Savannah,GA,31419,1.0
ELEC,Statesboro,GA,30458,1.0
ELEC,Thomasville,GA,31792,1.0
ELEC,Thomasville,GA,31792,1.0
ELEC,Tifton,GA,31794,1.0
ELEC,Tifton,GA,31794,1.0
ELEC,Valdosta,GA,31602,1.0
ELEC,Valdosta,GA,31602,1.0
ELEC,Vidalia,GA,30474,1.0
ELEC,Honolulu,HI,96819,2.0
ELEC,Honolulu,HI,96813,2.0
ELEC,Honolulu,HI,96815,2.0
ELEC,Westlake Village,CA,91362,4.0
ELEC,Aurora,CO,80012,3.0
ELEC,Aurora,CO,80012,1.0
ELEC,Boulder,CO,80301,4.0
ELEC,Centennial,CO,80112,3.0
ELEC,Centennial,CO,80112,1.0
ELEC,Colorado Springs,CO,80916,2.0
ELEC,Colorado Springs,CO,80916,1.0
ELEC,Colorado Springs,CO,80918,2.0
ELEC,Colorado Springs,CO,80918,1.0
ELEC,Durango,CO,81303,1.0
ELEC,Durango,CO,81303,1.0
ELEC,Greeley,CO,80634,2.0
ELEC,Lakewood,CO,80401,1.0
ELEC,Lakewood,CO,80401,1.0
ELEC,Littleton,CO,80123,1.0
ELEC,Littleton,CO,80123,1.0
ELEC,Longmont,CO,80501,2.0
ELEC,Longmont,CO,80501,1.0
ELEC,Pueblo,CO,81008,2.0
ELEC,Pueblo,CO,81008,1.0
ELEC,Bristol,CT,6010,3.0
ELEC,East Hartford,CT,6118,2.0
ELEC,East Haven,CT,6512,1.0
ELEC,Hartford,CT,6106,2.0
ELEC,New Haven,CT,6511,1.0
ELEC,Stamford,CT,6901,3.0
ELEC,Dover,DE,19901,1.0
ELEC,New Castle,DE,19720,4.0
ELEC,New Castle,DE,19720,1.0
ELEC,Newark,DE,19711,2.0
ELEC,Newark,DE,19711,1.0
ELEC,Port Charlotte,FL,33980,2.0
ELEC,Port Charlotte,FL,33980,1.0
ELEC,Clearwater,FL,33764,1.0
ELEC,Clearwater,FL,33764,2.0
ELEC,Clearwater,FL,33761,1.0
ELEC,Clearwater,FL,33761,1.0
ELEC,Coral Springs,FL,33071,1.0
ELEC,Coral Springs,FL,33071,1.0
ELEC,Daytona Beach,FL,32124,2.0
ELEC,Daytona Beach,FL,32124,1.0
ELEC,Fort Myers,FL,33912,3.0
ELEC,Fort Myers,FL,33912,1.0
ELEC,Fort Pierce,FL,34982,1.0
ELEC,Fort Pierce,FL,34982,1.0
ELEC,Gainesville,FL,32609,1.0
ELEC,Gainesville,FL,32609,1.0
ELEC,Jacksonville,FL,32225,2.0
ELEC,Jacksonville,FL,32225,1.0
ELEC,Jacksonville,FL,32256,2.0
ELEC,Jacksonville,FL,32256,1.0
ELEC,Lakeland,FL,33805,2.0
ELEC,Lakeland,FL,33805,1.0
ELEC,Leesburg,FL,34788,2.0
ELEC,Leesburg,FL,34788,1.0
ELEC,Longwood,FL,32750,3.0
ELEC,Longwood,FL,32750,1.0
ELEC,Marianna,FL,32446,1.0
ELEC,Melbourne,FL,32901,1.0
ELEC,Melbourne,FL,32901,1.0
ELEC,Naples,FL,34109,1.0
ELEC,New Port Richey,FL,34652,1.0
ELEC,New Port Richey,FL,34652,1.0
ELEC,Ocala,FL,34471,2.0
ELEC,Ocala,FL,34471,1.0
ELEC,Orlando,FL,32822,2.0
ELEC,Orlando,FL,32808,2.0
ELEC,Orlando,FL,32808,1.0
ELEC,Orlando,FL,32807,2.0
ELEC,Orlando,FL,32807,1.0
ELEC,Orlando,FL,32837,2.0
ELEC,Orlando,FL,32837,1.0
ELEC,Palatka,FL,32177,2.0
ELEC,Palatka,FL,32177,1.0
ELEC,Panama City,FL,32405,1.0
ELEC,Pensacola,FL,32505,1.0
ELEC,Pensacola,FL,32505,1.0
ELEC,Pompano Beach,FL,33062,1.0
ELEC,Pompano Beach,FL,33062,1.0
ELEC,Naples,FL,34109,1.0
ELEC,Riviera Beach,FL,33404,2.0
ELEC,Riviera Beach,FL,33404,1.0
ELEC,Royal Palm Beach,FL,33411,1.0
ELEC,Royal Palm Beach,FL,33411,1.0
ELEC,St. Augustine,FL,32086,3.0
ELEC,St. Augustine,FL,32086,1.0
ELEC,St. Petersburg,FL,33714,2.0
ELEC,St. Petersburg,FL,33714,1.0
ELEC,Sarasota,FL,34239,1.0
ELEC,Sarasota,FL,34239,1.0
ELEC,Tallahassee,FL,32308,2.0
ELEC,Tallahassee,FL,32308,1.0
ELEC,Titusville,FL,32780,2.0
ELEC,Titusville,FL,32780,1.0
ELEC,Venice,FL,34292,1.0
ELEC,Wesley Chapel,FL,33544,1.0
ELEC,Wesley Chapel,FL,33544,1.0
ELEC,Albany,GA,31705,1.0
ELEC,Albany,GA,31705,1.0
ELEC,Atlanta,GA,30339,4.0
ELEC,Augusta,GA,30907,1.0
ELEC,Augusta,GA,30907,1.0
ELEC,Athens,GA,30606,2.0
ELEC,Athens,GA,30606,1.0
ELEC,Carrollton,GA,30117,2.0
ELEC,Carrollton,GA,30117,1.0
ELEC,Columbus,GA,31904,2.0
ELEC,Columbus,GA,31904,1.0
ELEC,Conyers,GA,30094,1.0
ELEC,Conyers,GA,30094,1.0
ELEC,Macon,GA,31206,1.0
ELEC,Macon,GA,31206,1.0
ELEC,Milledgeville,GA,31061,2.0
ELEC,Milledgeville,GA,31061,1.0
ELEC,Albertville,AL,35950,1.0
ELEC,Albertville,AL,35950,1.0
ELEC,Andalusia,AL,36420,1.0
ELEC,Andalusia,AL,36420,1.0
ELEC,Auburn,AL,36830,1.0
ELEC,Auburn,AL,36830,1.0
ELEC,Bessemer,AL,35022,1.0
ELEC,Bessemer,AL,35022,1.0
ELEC,Birmingham,AL,35203,2.0
ELEC,Birmingham,AL,35203,1.0
ELEC,Birmingham,AL,35215,1.0
ELEC,Birmingham,AL,35215,1.0
ELEC,Clanton,AL,35046,1.0
ELEC,Clanton,AL,35046,1.0
ELEC,Dothan,AL,36305,1.0
ELEC,Dothan,AL,36305,1.0
ELEC,Enterprise,AL,36330,1.0
ELEC,Enterprise,AL,36330,1.0
ELEC,Florence,AL,35630,2.0
ELEC,Florence,AL,35630,1.0
ELEC,Gadsden,AL,35901,2.0
ELEC,Gadsden,AL,35901,1.0
ELEC,Huntsville,AL,35806,1.0
ELEC,Huntsville,AL,35806,1.0
ELEC,Mobile,AL,36606,1.0
ELEC,Mobile,AL,36606,1.0
ELEC,Oxford,AL,36203,1.0
ELEC,Oxford,AL,36203,1.0
ELEC,Burlingame,CA,94010,1.0
ELEC,Burlingame,CA,94010,1.0
ELEC,Burlingame,CA,94010,4.0
ELEC,Campbell,CA,95008,1.0
ELEC,Dublin,CA,94568,5.0
ELEC,Dublin,CA,94568,1.0
ELEC,Escondido,CA,92029,2.0
ELEC,Fairfield,CA,94533,3.0
ELEC,Fairfield,CA,94533,1.0
ELEC,Indian Wells,CA,92210,2.0
ELEC,Long Beach,CA,90808,1.0
ELEC,Los Angeles,CA,90036,5.0
ELEC,Ontario,CA,91761,2.0
ELEC,Ontario,CA,91761,1.0
ELEC,Mt Clemens,MI,48043,2.0
ELEC,Honolulu,HI,96813,2.0
ELEC,Honolulu,HI,96815,6.0
ELEC,Lihue,HI,96766,18.0
ELEC,Cedar Rapids,IA,52404,1.0
ELEC,Davenport,IA,52806,1.0
ELEC,Boise,ID,83704,2.0
ELEC,Boise,ID,83704,1.0
ELEC,Idaho Falls,ID,83401,2.0
ELEC,Idaho Falls,ID,83401,1.0
ELEC,Arlington Heights,IL,60004,2.0
ELEC,Arlington Heights,IL,60004,1.0
ELEC,Bloomington,IL,61704,1.0
ELEC,Bloomington,IL,61704,1.0
ELEC,Bradley,IL,60915,1.0
ELEC,Centralia,IL,62801,1.0
ELEC,Chicago,IL,60641,1.0
